Date,AAPL,AMZN,DIS,GOOGL,HD,JNJ,JPM,MA,MSFT,NVDA,PG,TSLA,V,WMT,XOM
2019-05-28,42.712215423583984,91.82150268554688,128.00436401367188,56.550724029541016,162.4845733642578,114.12125396728516,90.59808349609375,244.43983459472656,118.9841537475586,3.5570998191833496,88.80854797363281,12.579999923706055,156.4259796142578,31.080318450927734,53.634212493896484
2019-05-29,42.50851821899414,90.95950317382812,126.99092102050781,55.57707595825195,161.1612548828125,109.34228515625,90.34765625,244.56521606445312,117.8335189819336,3.482895612716675,88.5790023803711,12.657333374023438,155.4896240234375,30.989282608032227,53.30179977416992
2019-05-30,42.72899627685547,90.81600189208984,127.5989761352539,55.650020599365234,162.0858917236328,109.99168395996094,89.37920379638672,245.17294311523438,118.57859802246094,3.4563100337982178,89.5481948852539,12.54800033569336,155.5182647705078,31.010526657104492,53.16146469116211
2019-05-31,41.95494079589844,88.75350189208984,127.44454956054688,54.91011428833008,161.04248046875,109.1924057006836,88.46087646484375,242.5686798095703,116.64520263671875,3.3656225204467773,87.49078369140625,12.343999862670898,154.15185546875,30.782917022705078,52.27505874633789
2019-06-03,41.53075408935547,84.6344985961914,127.8595962524414,51.54752731323242,160.8050079345703,109.43386840820312,88.87830352783203,233.66607666015625,113.0235824584961,3.3238816261291504,88.2474365234375,11.9313325881958,151.5433349609375,30.940731048583984,53.0949821472168
2019-06-04,43.05011749267578,86.47799682617188,130.1278076171875,52.3291130065918,165.62313842773438,111.3404541015625,91.61660766601562,240.3406219482422,116.15476989746094,3.5529606342315674,88.99556732177734,12.90666675567627,155.1073760986328,31.122814178466797,54.35808563232422
2019-06-05,43.74509811401367,86.92500305175781,131.20880126953125,51.84030532836914,168.0149383544922,111.88165283203125,91.94219207763672,247.16943359375,118.67290496826172,3.510225772857666,90.73841094970703,13.105999946594238,158.03123474121094,31.687236785888672,53.907535552978516
2019-06-06,44.38734436035156,87.71800231933594,132.43463134765625,51.995140075683594,168.4249267578125,113.79657745361328,92.14258575439453,248.68377685546875,120.54972839355469,3.572340488433838,91.29103088378906,13.729999542236328,159.49313354492188,31.896623611450195,54.88993835449219
2019-06-07,45.56880569458008,90.20149993896484,133.2357177734375,53.01791000366211,168.53602600097656,115.3534927368164,91.13240051269531,256.3710021972656,123.92607116699219,3.615074872970581,92.47276306152344,13.633333206176758,162.48385620117188,32.18491744995117,55.089385986328125
2019-06-10,46.151145935058594,93.03150177001953,132.29949951171875,53.73201370239258,169.17666625976562,115.7447738647461,92.11752319335938,256.660400390625,125.05784606933594,3.6878745555877686,92.43025970458984,14.192000389099121,163.2196502685547,32.627967834472656,55.33312225341797
2019-06-11,46.685569763183594,93.18499755859375,130.3787384033203,53.64665985107422,169.14248657226562,116.37755584716797,92.40137481689453,254.30694580078125,124.58627319335938,3.745515823364258,92.99137878417969,14.473333358764648,162.73233032226562,32.75541687011719,55.28141403198242
2019-06-12,46.536983489990234,92.76599884033203,130.99649047851562,53.550384521484375,169.93692016601562,117.95943450927734,91.22419738769531,254.49024963378906,124.0109634399414,3.632467269897461,93.24642944335938,13.950667381286621,163.95541381835938,33.0224609375,54.68311309814453
2019-06-13,46.52738952636719,93.51499938964844,136.8069610595703,54.141422271728516,172.84974670410156,117.15186309814453,91.44961547851562,251.9342498779297,124.79376983642578,3.683649778366089,94.29214477539062,14.260666847229004,161.81504821777344,32.97087860107422,55.163238525390625
2019-06-14,46.189491271972656,93.4834976196289,136.72007751464844,53.907691955566406,175.77114868164062,116.63566589355469,91.68338775634766,250.87327575683594,124.9163818359375,3.593707323074341,94.53865814208984,14.32800006866455,162.11126708984375,33.09831237792969,54.91948699951172
2019-06-17,46.465087890625,94.30149841308594,136.06373596191406,54.28434371948242,176.80477905273438,116.094482421875,91.18247985839844,250.005126953125,125.29361724853516,3.603398084640503,94.3601303100586,15.001999855041504,162.0156707763672,33.125633239746094,55.46607971191406
2019-06-18,47.557884216308594,95.06849670410156,134.3939666748047,54.84758758544922,177.23187255859375,116.75218963623047,92.42639923095703,249.6289520263672,127.4721908569336,3.7984373569488525,93.17839813232422,14.982666969299316,161.74815368652344,33.27432632446289,55.94622802734375
2019-06-19,47.41889190673828,95.43949890136719,136.01548767089844,54.81135940551758,177.62477111816406,116.93537902832031,91.75853729248047,250.6513671875,127.97211456298828,3.804401159286499,93.87554168701172,15.095333099365234,163.0953826904297,33.26523208618164,55.635990142822266
2019-06-20,47.799922943115234,95.90950012207031,137.07720947265625,55.24259948730469,180.4522247314453,118.40071868896484,91.99230194091797,257.32598876953125,129.16036987304688,3.828749656677246,94.99776458740234,14.641332626342773,166.00975036621094,33.4776611328125,56.58884048461914
2019-06-21,47.6369514465332,95.56500244140625,135.34950256347656,55.8465461730957,178.86338806152344,118.30079650878906,91.36615753173828,255.0882110595703,129.17929077148438,3.7706098556518555,94.53865814208984,14.790666580200195,165.7230682373047,33.72344970703125,57.3866081237793
2019-06-24,47.58903121948242,95.69499969482422,134.37466430664062,55.416290283203125,175.54054260253906,119.10840606689453,90.7149887084961,255.88873291015625,129.9431610107422,3.792971611022949,95.4993667602539,14.909333229064941,166.1148681640625,33.756832122802734,56.840003967285156
2019-06-25,46.8676872253418,93.91349792480469,135.0696258544922,53.97121047973633,174.891357421875,120.09085083007812,89.96361541748047,250.516357421875,125.84064483642578,3.763653039932251,94.98077392578125,14.650667190551758,163.65916442871094,33.599029541015625,56.33772659301758
